GEOID,obesity_cr,% Black,% Ame Indi and AK Native,% Asian,% Nati Hawa and Paci Island,% Hispanic or Latino,% male,% married,% age 18-29,% age 30-39,% age 40-49,% age 50-59,% age >=60,% <highschool,median income,% unemployment,% below poverty line,% food stamp/SNAP,median value units built,median year units built,% renter-occupied housing units,population density
36081046200,26.6,0.128636623,0.001426127,0.405733029,0,0.324729036,0.429121506,0.443847487,0.207073588,0.149172847,0.097119224,0.132915003,0.198374216,0.238824764,53295,0.05692927,0.086139507,0.167808219,566100,1964,0.776418787,28106.91209
36081045000,19.6,0.078431373,0,0.579115367,0,0.191518468,0.447788418,0.534482759,0.176014592,0.133150935,0.176470588,0.112631099,0.204286366,0.10782967,90568,0.07781457,0.071591427,0.076923077,585500,1939,0.326454034,12744.81316
36081045400,21.5,0.160195252,0.008653206,0.628799645,0,0.101175949,0.526514311,0.550474066,0.1519858,0.135123142,0.197470601,0.105391613,0.170401598,0.159577976,45958,0.064898153,0.147992012,0.089734874,168400,1954,0.558123725,19521.89337
36081045600,18.6,0.028744327,0,0.708774584,0,0.142208775,0.486384266,0.604982206,0.21633888,0.116490166,0.08774584,0.136913767,0.288956127,0.180612245,76563,0.081081081,0.170196672,0.201201201,650900,1939,0.279279279,8153.246497
36081044602,30.6,0.197927908,0.011223829,0.427584718,0.016835744,0.298294841,0.46233542,0.505800464,0.136844377,0.189294194,0.108353119,0.147852363,0.123246277,0.235080778,40883,0.089128306,0.325225225,0.340757238,281000,1957,0.869339272,27255.66674
36081044800,24.8,0.043569188,0.012199373,0.523178808,0,0.268734751,0.454513768,0.58778626,0.17706518,0.143952597,0.134541652,0.11049146,0.133844545,0.265800354,56518,0.090770404,0.307422969,0.093117409,665600,1942,0.591093117,13800.83315
36081045800,19.1,0.093845482,0.026625928,0.624618071,0,0.085552161,0.511130511,0.603763143,0.104321257,0.199912702,0.154081187,0.095591445,0.195111305,0.088463837,58942,0.076724138,0.075098814,0.063920455,755600,1953,0.598011364,9345.451282
36081046600,23.5,0.255413659,0,0.425041644,0,0.188784009,0.498611882,0.502259298,0.107995558,0.190172127,0.126318712,0.143531371,0.195724597,0.107981221,60448,0.081489477,0.072939866,0.114959469,192100,1961,0.670596905,14983.04944
36081046300,24.7,0.010635538,0,0.326588846,0,0.597924773,0.55771725,0.513202858,0.189105058,0.13307393,0.2,0.13229572,0.151491569,0.36097561,51644,0.033621081,0.125877763,0.230396902,728600,1952,0.66214908,24196.12987
36081046400,21.9,0.319719953,0,0.251458576,0,0.242707118,0.455659277,0.351742275,0.389731622,0.062427071,0.119603267,0.113768961,0.1831972,0.142391304,92625,0.106854839,0.1011994,0.088036117,632400,1947,0.589164786,7496.337116
36081046500,27.6,0.002825657,0,0.311952529,0,0.682961288,0.579259678,0.542758621,0.224074597,0.179429217,0.119242724,0.112178582,0.161345013,0.381606325,49706,0.038987342,0.168633094,0.168949772,789200,1939,0.75456621,27289.62162
36081046700,28.6,0.00551655,0.005683718,0.256101638,0,0.729689067,0.467235038,0.562619199,0.151454363,0.176529589,0.124205951,0.134904714,0.17001003,0.309796121,35560,0.06122449,0.230859244,0.24012314,211900,1952,0.915341201,42193.31904
36081046800,25.3,0.088481838,0.007451102,0.686432785,0,0.086929525,0.477801925,0.508232711,0.14746973,0.159888233,0.103384042,0.15709407,0.244334058,0.208735825,67708,0.064935065,0.12232226,0.183419689,472800,1939,0.534715026,14047.52871
36081046900,25.8,0.041386066,0.01261173,0.301701971,0,0.618219665,0.43479858,0.551903114,0.151340762,0.131504837,0.1322395,0.140565691,0.190400392,0.262820513,47802,0.039636455,0.177053998,0.189854532,332400,1952,0.830287206,53979.92029
36081047300,19.5,0.01584022,0.003902663,0.665977961,0,0.176538108,0.48415978,0.442312612,0.206382002,0.186868687,0.101469238,0.104224059,0.26882461,0.198981121,57120,0.061115669,0.123697012,0.0856102,490100,1965,0.613843352,21958.30141
36081047000,26.9,0.118181818,0.032121212,0.497878788,0,0.17969697,0.486363636,0.523060422,0.16,0.127272727,0.123939394,0.154848485,0.219393939,0.24790472,62321,0.08785845,0.154242424,0.188764045,477700,1941,0.458426966,14398.09422
36081047100,21.1,0.00580181,0.014852634,0.689719192,0,0.254119285,0.513344163,0.558969857,0.130656765,0.207008587,0.096774194,0.18124855,0.147133906,0.156914894,43099,0.056872038,0.236713855,0.175665399,585600,1959,0.738403042,27271.28888
36081047200,23.5,0.277308635,0,0.327431218,0,0.161263961,0.457913375,0.532839963,0.126123672,0.127485699,0.137019886,0.107055298,0.36175429,0.174608696,63730,0.045108696,0.074254413,0.079537238,788300,1961,0.553145336,7051.641605
36081047500,19.2,0.011846002,0.005923001,0.605626851,0,0.291461007,0.496544916,0.459467369,0.196692991,0.192744324,0.144866732,0.127838105,0.149555775,0.168221186,58026,0.068416866,0.147626113,0.129710145,587500,1961,0.699275362,14378.17583
36081004500,21.6,0.024305556,0,0.224537037,0,0.218171296,0.485821759,0.499658703,0.118055556,0.1640625,0.079571759,0.174768519,0.298321759,0.125781537,79688,0.068037975,0.057002315,0.086693548,369300,1956,0.269489247,15691.8299
36081004700,29,0.220411435,0.008816457,0.160299225,0,0.394336094,0.452043815,0.366813709,0.197168047,0.160566391,0.09938552,0.1242319,0.195565055,0.231636222,32319,0.05866946,0.168848517,0.309677419,710400,1955,0.905571848,20894.156
36081005300,21,0.02729581,0.005713077,0.231696995,0,0.212653407,0.492170969,0.420438304,0.193186627,0.315488785,0.134997884,0.078501904,0.163563267,0.089290131,71882,0.06795225,0.088023699,0.04438861,777900,1942,0.890703518,24065.70967
36081036700,32.7,0.310431504,0,0.125680771,0,0.541265186,0.500209468,0.455242967,0.169669041,0.100544617,0.173020528,0.155844156,0.200670297,0.222614841,46957,0.11092437,0.191282268,0.175271739,587700,1939,0.44701087,12211.96742
36081005400,26.9,0.060043125,0,0.286282966,0,0.41416487,0.46508542,0.51372315,0.211311992,0.132857854,0.11278819,0.180129375,0.136838613,0.214549029,76875,0.086755171,0.128376125,0.12947494,477100,1939,0.37052506,14482.06616
36081005800,26.7,0.119217082,0,0.134260757,0,0.455354254,0.446457457,0.525356125,0.143804594,0.120672921,0.139113555,0.15561307,0.253963119,0.196812043,72069,0.07421875,0.127466839,0.135758197,452300,1951,0.369364754,10476.42127
36081006100,21.7,0.025296017,0,0.200035881,0,0.228919986,0.450484392,0.407116178,0.257983495,0.229996412,0.144420524,0.108001435,0.172228202,0.111157806,63775,0.042123629,0.092057762,0.046846847,798900,1940,0.908468468,28593.8534
36081030904,25.7,0.004173623,0.016694491,0.306065665,0,0.388425153,0.466611018,0.53591714,0.157206455,0.160267112,0.127712855,0.186978297,0.152476349,0.181490385,65714,0.073012439,0.144407346,0.174588665,681600,1961,0.6023766,8677.51235
36081043702,31,0.153395965,0.014477129,0.14076698,0,0.718928076,0.424765132,0.429870381,0.164176806,0.138764824,0.115971046,0.086554751,0.228245803,0.241618497,41385,0.052840562,0.235792392,0.30809628,216100,1964,0.605689278,36974.81863
36081044301,31,0.091442282,0.037856572,0.226073047,0,0.62410024,0.504932018,0.468613629,0.202879232,0.167955212,0.068781658,0.103705678,0.241535591,0.425087108,29081,0.155555556,0.335643828,0.489121676,716300,1984,0.850926672,28082.02256
36081036500,33.6,0.138494756,0.006785935,0.076187539,0,0.778840222,0.483652067,0.41787234,0.184762492,0.161628624,0.128932758,0.0980876,0.10980876,0.268885367,50977,0.069319641,0.203967762,0.124840764,709100,1939,0.70955414,19518.12742
36081036600,34,0.910411622,0,0.037011415,0,0.053268765,0.485645105,0.364785173,0.142857143,0.122103079,0.157039087,0.156693186,0.216879972,0.122178606,67449,0.075898802,0.156141568,0.180527383,375800,1949,0.39959432,7824.997226
36081035800,34.2,0.924321752,0,0.005473584,0,0.069728701,0.444312232,0.343210587,0.178486435,0.141123275,0.12684436,0.135173727,0.208472156,0.107856651,84153,0.07300885,0.133969011,0.14375491,473900,1952,0.435978005,8015.856211
36081036800,34,0.922720247,0,0,0,0.080370943,0.439335394,0.330344502,0.198995363,0.090803709,0.104714065,0.180834621,0.217156105,0.113348677,69444,0.110692771,0.08423493,0.117149758,393900,1946,0.288647343,11120.70781
36081037100,31,0.26518063,0.001537279,0.149884704,0,0.482705611,0.455803228,0.435013263,0.150653344,0.160645657,0.144504228,0.153727902,0.23443505,0.23364486,66985,0.051750381,0.129900077,0.03962704,698300,1939,0.268065268,6943.666106
36081037300,31.6,0.151333947,0,0.163293468,0,0.62925483,0.471021159,0.464354528,0.193652254,0.121895124,0.132474701,0.132474701,0.110855566,0.237767584,46088,0.039877301,0.127414903,0.157650696,628800,1939,0.551777434,9136.757166
36081037600,32.9,0.909090909,0.002133246,0.034952412,0,0.039547096,0.460617,0.372065728,0.16179849,0.114702987,0.105349524,0.180833607,0.225795865,0.14480489,83242,0.072760072,0.049556941,0.138874277,435600,1950,0.301420305,7921.003136
36081038100,31.9,0.135779555,0.00256996,0.048115363,0,0.807824101,0.517133067,0.397985826,0.168760708,0.194460308,0.170474015,0.074671616,0.11407767,0.352398109,53958,0.062297018,0.198090001,0.315116279,394600,1957,0.595348837,24632.22235
36081008100,24.2,0.025125628,0,0.132806892,0,0.493180187,0.534099067,0.403624382,0.221823403,0.267049533,0.169418521,0.07896626,0.091888011,0.160226202,84438,0.061505832,0.119855596,0.05815832,780400,1942,0.723747981,12409.79955
36081007700,22.4,0.007230256,0.010011123,0.249721913,0,0.252502781,0.536707453,0.433689503,0.287541713,0.26974416,0.102892102,0.10567297,0.081201335,0.128499641,88167,0.027937551,0.145717464,0,475000,2000,0.776712329,14202.32387
36081008600,25.6,0.007793128,0.008501594,0.160467588,0.001771165,0.461211477,0.487778959,0.560017087,0.205809423,0.100602196,0.172157279,0.165781084,0.150549061,0.175475687,87679,0.087179487,0.120985011,0.126340882,524600,1941,0.327771156,8500.52846
36081008800,26.4,0.063719116,0,0.095708713,0,0.53420026,0.486085826,0.513694055,0.156827048,0.125617685,0.173472042,0.132379714,0.15786736,0.1796875,85100,0.070453304,0.108712614,0.089225589,479600,1939,0.30976431,8577.400724
36081007900,25.3,0.009009009,0,0.239431739,0,0.312196812,0.516978517,0.440193315,0.206860707,0.136867637,0.127858628,0.146916147,0.176022176,0.25487399,52011,0.05798005,0.235273735,0.192699491,547600,1953,0.825127334,17990.83627
36081008300,26.3,0.097147263,0,0.158057055,0.00616808,0.367771781,0.561680802,0.39138322,0.273323053,0.161912105,0.137239784,0.132613724,0.121819584,0.139308855,49574,0.037400368,0.144949884,0.140801644,534900,1952,0.847893114,13565.3138
36081009100,25.4,0.041583367,0,0.130747701,0,0.380647741,0.516593363,0.461103868,0.164334266,0.194722111,0.119952019,0.175129948,0.235505798,0.156979632,68186,0.07498144,0.120751699,0.184397163,648900,1977,0.695921986,13430.49544
36081009400,26,0.102491103,0.007117438,0.487900356,0,0.308185053,0.502135231,0.552631579,0.166192171,0.113523132,0.156227758,0.147330961,0.174377224,0.320151679,58030,0.077034884,0.118886112,0.125322997,492700,1939,0.426356589,16305.64082
36081009500,22.3,0.044844929,0,0.135373009,0,0.163034367,0.524727578,0.46142132,0.240569992,0.176865046,0.139145013,0.069153395,0.183989941,0.127743388,72500,0.052445074,0.138163437,0.043668122,861700,1939,0.72489083,14512.49924
36081009600,24.2,0.122520107,0.003753351,0.272654155,0,0.189008043,0.510991957,0.519974433,0.171045576,0.122788204,0.130831099,0.155764075,0.219302949,0.19630746,90188,0.057312253,0.092910849,0.161812298,478300,1939,0.285868393,18075.73393
36081009800,25.6,0.156065089,0,0.294008876,0,0.224112426,0.490014793,0.550898204,0.157174556,0.142011834,0.154955621,0.139423077,0.159393491,0.386004515,71910,0.091820988,0.207100592,0.165446559,497200,1939,0.59443631,19930.12663
36081010600,24.7,0.177390866,0,0.409790563,0,0.1221297,0.478930103,0.485868912,0.244259399,0.091849609,0.120615695,0.1665405,0.183699218,0.320531758,67031,0.116628702,0.153612936,0.247695853,474600,1939,0.412442396,22919.30531
36081034700,28.7,0.140569965,0.016330451,0.134486071,0,0.634646174,0.541146334,0.459713855,0.192122959,0.109189882,0.160102466,0.121357669,0.220621198,0.240512117,54667,0.077742947,0.129391892,0.151911469,610500,1952,0.511066398,8163.59606
36081035200,34.2,0.874013045,0,0.018194301,0,0.062135256,0.461036732,0.385129118,0.142808102,0.112255407,0.157569516,0.122897357,0.176793683,0.15698324,86071,0.057142857,0.11519945,0.076829268,416700,1948,0.268292683,4807.692308
36081035300,31.9,0.139235569,0,0.058112324,0,0.772230889,0.448127925,0.39086758,0.176287051,0.156396256,0.176677067,0.104134165,0.194227769,0.281737194,49310,0.052547771,0.212900673,0.277932961,581200,1939,0.546089385,16539.58793
36081043900,32.6,0.017475222,0.01799687,0.146061555,0,0.776473657,0.569640063,0.464965986,0.163536776,0.146061555,0.159363589,0.107459572,0.149452269,0.422457793,41161,0.095959596,0.242091503,0.265734266,442400,1957,0.63548951,23284.90914
36081044000,32.9,0.708202717,0,0.079414838,0,0.140543365,0.483019854,0.374257426,0.187042842,0.157262278,0.12460815,0.149164054,0.137669801,0.273531778,60350,0.157468354,0.141432695,0.175022789,377400,1941,0.37739289,10117.45552
36081044601,29.9,0.30216285,0.016857506,0.210877863,0.002544529,0.451653944,0.436704835,0.403501946,0.166984733,0.105916031,0.167938931,0.106552163,0.239503817,0.204713494,35948,0.058960887,0.170910248,0.249203822,160800,1962,0.818471338,13995.10349
36081007500,20.4,0.014630578,0,0.192392099,0,0.174835406,0.462813948,0.408270086,0.182638381,0.328456474,0.06827603,0.080712021,0.223116313,0.08680248,78706,0.079447967,0.072474378,0.102627665,606100,1948,0.812097174,31753.0371
36081006300,21.8,0.019864995,0.004821601,0.174734812,0,0.262873674,0.435486982,0.249576988,0.360077146,0.275988428,0.072516876,0.066538091,0.129411765,0.042081448,86164,0.056389912,0.166441659,0.061990212,438100,1939,0.931484502,24414.13147
36081007100,20.1,0.020985401,0,0.157846715,0,0.164537713,0.472019465,0.385964912,0.298965937,0.296836983,0.120742092,0.068126521,0.158759124,0.096491228,76926,0.029919933,0.097323601,0.065641632,790000,1939,0.939680662,16866.55518
36081010000,26.8,0.183311938,0.005134788,0.262644416,0,0.301155327,0.50885751,0.557008209,0.149422336,0.120667522,0.126315789,0.214890886,0.197432606,0.260759494,95990,0.100146556,0.115800309,0.166169154,471700,1939,0.215920398,17448.52796
36081010300,23.4,0.034843206,0,0.147336984,0,0.254853161,0.489298158,0.398184912,0.178695869,0.224240916,0.158287705,0.098556496,0.207565953,0.147515528,68490,0.057909056,0.12792434,0.068131868,816700,1943,0.767582418,16051.71064
36081010500,27.4,0.033272143,0,0.127122533,0,0.378155117,0.501835704,0.473888889,0.117485085,0.170491051,0.170949977,0.12391005,0.205598899,0.164207826,55405,0.088367899,0.200091785,0.321691176,727600,1947,0.862745098,22020.77775
36081011000,26.9,0.096814105,0.044540674,0.321682648,0,0.278069904,0.515310857,0.521101574,0.210640272,0.113826168,0.146613053,0.188060625,0.136405815,0.324790308,74056,0.050811943,0.153727188,0.205463183,509700,1939,0.535629454,19599.64111
36081011200,25.5,0.05513308,0,0.455323194,0,0.188212928,0.448193916,0.56491633,0.138307985,0.122623574,0.127851711,0.142110266,0.270437262,0.310801856,53229,0.117270789,0.164344065,0.222222222,637500,1942,0.495974235,11127.2708
36081011300,22.4,0.015270604,0,0.152032338,0,0.316865035,0.514709185,0.401518987,0.229957332,0.233774983,0.123736807,0.120592859,0.158769369,0.149291785,80225,0.052179883,0.078823265,0.085493657,771300,1939,0.72421401,24936.9995
36081010200,25.5,0.152241919,0,0.331942996,0,0.309697602,0.457768509,0.484602917,0.214807091,0.128953771,0.120264164,0.212721585,0.148418491,0.287960688,60521,0.129701686,0.10478519,0.14829932,518500,1939,0.383673469,13460.15289
36081011500,21.4,0.01591723,0.004775169,0.143653004,0,0.189017111,0.481098289,0.347368421,0.270592917,0.238360525,0.065260645,0.147632312,0.169916435,0.07892204,79492,0.014518002,0.077994429,0.063926941,860200,1941,0.751598174,13551.04154
36081011700,23.2,0.02782194,0,0.096714361,0,0.193163752,0.537890832,0.367418693,0.303656598,0.20800212,0.101748808,0.13354531,0.143879173,0.147635135,64792,0.020514883,0.106518283,0.084265964,797000,1939,0.732718894,17743.30042
36081011800,26.1,0.055619048,0.010285714,0.416380952,0,0.333333333,0.56152381,0.582025678,0.219047619,0.165333333,0.140952381,0.111238095,0.131809524,0.252013809,62006,0.076589595,0.190857143,0.116490166,462500,1939,0.600605144,16719.95822
36085014605,28.1,0.002015113,0,0.051133501,0,0.102770781,0.500755668,0.620659211,0.136775819,0.09093199,0.13929471,0.189168766,0.262972292,0.047875927,108261,0.025102459,0.046693589,0.052710843,564900,1967,0.149096386,4500.786787
36085014606,28.5,0,0,0.016682864,0,0.081632653,0.475866537,0.57292432,0.160835763,0.105442177,0.132653061,0.151765468,0.278263686,0.03618923,99716,0.03362045,0.055555556,0.017880506,395600,1985,0.122110772,3492.595065
36085015100,29.4,0.009617234,0,0.085016349,0,0.177534141,0.476437776,0.614759971,0.125601077,0.190998269,0.153875745,0.099249856,0.207539912,0.06796628,96661,0.050038197,0.066962563,0.039215686,490900,1951,0.177530472,5180.402356
36085015601,28.4,0.000622762,0.005137786,0.058383933,0.003736572,0.048731123,0.476412891,0.548680619,0.144636463,0.090300483,0.172816441,0.133426748,0.251440137,0.037642841,102701,0.065339141,0.039856765,0.014131338,545400,1960,0.163757273,4494.783029
36085015602,27.8,0.007181329,0,0.014063435,0,0.023339318,0.483542789,0.58539993,0.175044883,0.114602035,0.093357271,0.154697786,0.28545781,0.040467251,111571,0.038413098,0.046315789,0.039111111,564900,1966,0.069333333,3795.669847
36085015603,30.4,0,0,0.018947368,0,0.159368421,0.458315789,0.606019523,0.099157895,0.156210526,0.145052632,0.160210526,0.198315789,0.057372176,87292,0.055462185,0.125684211,0.036952814,448400,1979,0.277430358,1305.809652
36085016901,29.1,0.021836866,0,0.082851638,0,0.149004496,0.539499037,0.59411107,0.22864483,0.043994862,0.178869621,0.150931278,0.200385356,0.115421003,77625,0.065449969,0.107257547,0.090909091,483600,1960,0.33600713,3784.196302
36085000800,29.9,0.083747469,0,0.19823302,0,0.206147616,0.475796061,0.573992025,0.133075649,0.194551813,0.146696116,0.105650653,0.210196945,0.157933946,71275,0.064092954,0.097132285,0.135454079,421700,1964,0.312467932,6796.916929
36085014700,27.3,0.033626174,0,0.025446834,0,0.077552257,0.461072402,0.545258621,0.122084217,0.125719479,0.122084217,0.150560436,0.29354741,0.033519553,101349,0.011130639,0.033929112,0.014179104,538500,1955,0.165671642,1974.388574
36085020100,29.8,0.130485324,0,0.09648358,0,0.257192677,0.527172334,0.580122434,0.156059285,0.16012787,0.144434757,0.166230747,0.142691078,0.133999168,97708,0.033218786,0.093030038,0.169902913,421100,1943,0.318770227,5481.437822
36085031902,40.7,0.562608864,0.006773757,0.008322044,0,0.347784014,0.454035224,0.42834891,0.207857558,0.11379911,0.155409328,0.091736017,0.1180569,0.177451634,37500,0.036998972,0.354364235,0.322155689,307700,1977,0.524550898,5237.374603
36085000300,32.1,0.11489578,0.008134215,0.185561769,0,0.262328419,0.531265887,0.489880952,0.142348754,0.197763091,0.124046772,0.163192679,0.215048297,0.095149254,77917,0.050547599,0.20657277,0.108349901,443100,1946,0.699801193,786.3344585
36085000600,30.6,0.103785623,0,0.135261591,0,0.188855806,0.478519779,0.480373832,0.153977031,0.070608252,0.124627818,0.165036155,0.387494683,0.178192832,63750,0.088464874,0.173706897,0.240823635,437000,1982,0.555953447,867.3612443
36085001100,38,0.4776602,0,0.019106408,0,0.405937684,0.46031746,0.392088827,0.174603175,0.136096414,0.155496767,0.147854203,0.138741917,0.154844692,45359,0.032163743,0.243298969,0.4781491,328600,1939,0.598971722,10471.62319
36085002900,42.9,0.494865212,0,0.031022679,0,0.43025246,0.489088575,0.323146426,0.213521609,0.116816431,0.110183997,0.132862644,0.188275567,0.325453368,23657,0.02928615,0.468139884,0.523085586,332900,1960,0.736486486,8876.481313
36085001700,34.3,0.230877193,0,0.094035088,0,0.280701754,0.525614035,0.433007986,0.135438596,0.096140351,0.127719298,0.161403509,0.230175439,0.147455867,41750,0.072727273,0.335438596,0.273550725,542900,1939,0.574275362,4659.862722
36085002002,29.5,0.017037251,0,0.116950621,0,0.043892579,0.463759746,0.503926255,0.114640485,0.155356627,0.117528155,0.140918279,0.268553278,0.112280702,96000,0.030789826,0.130575117,0.092417062,538500,1972,0.289099526,4490.119274
36085002100,35.2,0.336124107,0,0.068209801,0,0.338586555,0.484117213,0.413889754,0.201920709,0.126816055,0.153164245,0.140113273,0.118689978,0.23049922,56146,0.041294643,0.279311218,0.308248915,369600,1939,0.609985528,1409.638673
36085003300,30.3,0.296679369,0,0.08328797,0,0.169025585,0.5,0.518657994,0.125204137,0.140990746,0.131736527,0.172563963,0.194338596,0.06202144,93906,0.066282421,0.074305934,0.105608157,549500,1946,0.472687546,4315.225204
36085017700,25.4,0.001120717,0,0.100704451,0.00192123,0.043067563,0.464457253,0.633286601,0.118315722,0.075568364,0.113832853,0.164585335,0.280339417,0.050181653,105938,0.03998432,0.011721259,0.011136891,715100,1965,0.143851508,1773.172463
36085017005,26.7,0.00076118,0,0.095718363,0,0.072502379,0.453853473,0.572657311,0.142340628,0.113035205,0.129971456,0.15737393,0.238249286,0.099197861,104487,0.033521524,0.027021884,0.070608496,595700,1984,0.122847302,3510.658908
36085017007,29.5,0.058262902,0,0.123898579,0,0.184319367,0.53191872,0.623762376,0.122459989,0.170113289,0.169393994,0.14727567,0.12533717,0.079054605,84613,0.046943231,0.045315591,0.007722008,352300,1997,0.152233867,3807.365517
36085017008,28.2,0.006440589,0,0.039957939,0,0.064143007,0.47988959,0.603761453,0.139852787,0.147870662,0.129731861,0.128680336,0.246582545,0.057173874,99375,0.055345572,0.046004206,0.032876712,519100,1978,0.08258317,7342.14178
36085017300,33.3,0.20508326,0,0.202453988,0,0.203330412,0.42681858,0.405590717,0.154250657,0.092900964,0.164767748,0.11919369,0.244084137,0.205977908,31938,0.068639053,0.306748466,0.329100529,523600,1963,0.662433862,6653.158209
36085017600,28,0.016981132,0,0.01509434,0.004192872,0.041090147,0.513207547,0.568329177,0.15932914,0.094129979,0.139832285,0.174633124,0.24360587,0.049076212,116125,0.04795082,0.05408805,0.044055522,709500,1984,0.147254074,879.4944703
36047076400,28,0.503538663,0,0.058715596,0,0.14180865,0.451900393,0.4332893,0.197903014,0.158060288,0.106946265,0.147837484,0.166710354,0.11820964,58807,0.045020464,0.198205331,0.277620397,750000,1941,0.83286119,23623.75379
36047010400,17.3,0.011376352,0,0.845020515,0,0.054830287,0.509324879,0.593133844,0.190973517,0.175307721,0.133718762,0.142484148,0.143789631,0.549009519,44688,0.053143453,0.286705419,0.277227723,899300,1939,0.735313531,35226.026
36047051300,21.6,0.051979282,0,0.064372919,0,0.381613023,0.458379578,0.439485157,0.254162042,0.343877174,0.09064003,0.058823529,0.131150573,0.148238422,94750,0.05126162,0.155937847,0.174731183,861700,1967,0.871415771,20958.11865
36047014300,19.4,0.060824445,0.002882675,0.06140098,0,0.34188527,0.441049294,0.430564784,0.230902277,0.228884405,0.136062266,0.094263477,0.142404151,0.128504673,108171,0.049586777,0.090227731,0.080198722,1054000,1939,0.751596877,15980.50461
36047018400,18.7,0,0,0.513542795,0,0.060310581,0.474900686,0.635129216,0.160346696,0.11664861,0.126038281,0.147345612,0.219934995,0.265435356,70185,0.073706591,0.122909091,0.145348837,829600,1942,0.334883721,18579.27897
36047029600,20.6,0.005595117,0.002882333,0.373516446,0,0.119192947,0.455239064,0.609536366,0.117327908,0.155645982,0.122583927,0.122583927,0.243302815,0.228912725,46029,0.074681239,0.199389624,0.254429134,614900,1948,0.676673228,27562.29321
36047028300,32.6,0.510531595,0.004012036,0.019558676,0,0.350802407,0.530591775,0.252898109,0.247241725,0.14994985,0.088766299,0.148696088,0.142678034,0.271589992,29665,0.164705882,0.30836191,0.475304223,574100,1957,0.912670007,32741.6627
36047015500,18.5,0.103028798,0.007447865,0.043942403,0,0.071499503,0.491062562,0.606399503,0.110476663,0.193892751,0.167825223,0.112959285,0.180983118,0.067195038,152237,0.04140414,0.050645482,0.020725389,1458300,1939,0.507124352,26933.59545
36047038100,32.3,0.794459004,0,0.013665294,0,0.105204043,0.396480719,0.302418408,0.176900037,0.163983527,0.154062149,0.121302883,0.129165107,0.187775492,37847,0.0518172,0.225758143,0.301029963,905000,1939,0.799625468,22315.88973
36047070600,19.9,0.080219072,0,0.033505155,0,0.044458763,0.43492268,0.617359413,0.108569588,0.101159794,0.162693299,0.076997423,0.274484536,0.121655729,105684,0.050652341,0.024806701,0.068393782,670800,1968,0.186528497,1216.367621
36047008000,24.3,0.02642819,0,0.075814202,0,0.704484784,0.541911372,0.454223082,0.172183663,0.212493326,0.126534971,0.102776295,0.187933796,0.378129602,59630,0.046624575,0.164709023,0.277547639,790100,1939,0.643744822,26942.85612
36047114202,28.9,0.395287089,0,0,0.000331895,0.638566213,0.515433123,0.395368421,0.214736143,0.132426153,0.088615997,0.183538002,0.150680385,0.194514982,57171,0.054832077,0.141719217,0.243093923,467000,1939,0.565745856,26853.59311
36047005601,20.5,0.066206336,0,0.040617384,0,0.112103981,0.442323314,0.42228212,0.138911454,0.160032494,0.11738424,0.10885459,0.354589764,0.050143266,72188,0.071526823,0.075548335,0.069064748,350000,1953,0.628776978,6466.507849
36047003600,19.8,0.017218543,0.006092715,0.160794702,0,0.170596026,0.428344371,0.523780111,0.105165563,0.199205298,0.121324503,0.13615894,0.281854305,0.077702703,72759,0.018972698,0.123178808,0.125835189,388300,1939,0.5077951,30149.10831
36047093800,30.4,0.971966527,0,0.00460251,0,0.038493724,0.415899582,0.336978131,0.20167364,0.130543933,0.1041841,0.122594142,0.265690377,0.138523183,65417,0.072617247,0.139748954,0.144432194,472900,1939,0.56339581,18240.51531
36047064800,21.6,0.25650388,0,0.032861707,0,0.069374715,0.50616157,0.575757576,0.090369694,0.156093108,0.132359653,0.09493382,0.217708809,0.107526882,93462,0.043392505,0.041077134,0.065705128,631400,1939,0.270833333,14468.54033
36047086600,31.1,0.876583306,0.012016889,0.04189672,0,0.090613836,0.430334524,0.384304207,0.153296525,0.115621955,0.181877233,0.121468009,0.200064956,0.165725047,51042,0.048015365,0.101145663,0.168953688,466300,1939,0.587478559,19682.92527
36047117601,27.7,0.364283504,0,0.02909316,0,0.711853915,0.479418137,0.371187801,0.209532652,0.139275766,0.111420613,0.13277623,0.117610647,0.239750908,50536,0.054171856,0.166202414,0.333333333,472800,1939,0.736730361,21219.30556
36047059402,19,0.014126954,0,0.243360332,0,0.023356564,0.481069881,0.705670567,0.107741571,0.162177435,0.105292899,0.10792993,0.336786589,0.120038032,82852,0.058032555,0.061216802,0.175760502,648600,1952,0.282955094,16473.25307
36047043600,20.6,0.011543395,0.008978196,0.236853356,0,0.152415562,0.482898675,0.586105936,0.169730654,0.168020522,0.119281744,0.156690894,0.183839248,0.289705882,57163,0.050505051,0.210987602,0.27938343,940200,1939,0.730250482,34037.41351
36047053200,20.2,0.080656934,0,0.224087591,0,0.075182482,0.440510949,0.55284171,0.173357664,0.108029197,0.126277372,0.133211679,0.212043796,0.155837004,66513,0.128834356,0.167153285,0.149344097,522100,1946,0.430877901,15729.22766
36047050202,18.8,0.01059322,0.005084746,0.037288136,0,0.097881356,0.481355932,0.542752868,0.121610169,0.137711864,0.125,0.170762712,0.240677966,0.022651934,90536,0.0192,0.071186441,0.051708218,711800,1939,0.368421053,17397.32995
36047050400,21.8,0.128804588,0,0.12130569,0,0.207101897,0.494706661,0.492923244,0.106528452,0.179311866,0.200044111,0.116453463,0.180194089,0.079393939,83265,0.037606146,0.132554036,0.145201392,587800,1945,0.663848831,19784.35317
